	+samples in group 0	+samples in group 1	counts in group 0	counts in group 1	oddsRatio	lower	upper	fisherP	fisherAdjP	logFC	se	pvalues	adjPvalues
1e805575d7adc52b0f54403593af5fdf	2	0	42	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.13136353544944	0.131219096722759	0.316778105053608	0.528268546981671
2cde9c99d3230bfa1079aa1c2fbff421	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.13008017869522	0.1519048426198	0.391817074416515	0.559814625998087
e090877134ae3e4f683c6b9cd4448149	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.13008017869522	0.1519048426198	0.391817074416515	0.559814625998087
9b0f3510dfb7e4cfa8d9cf2a129890d2	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.13008017869522	0.1519048426198	0.391817074416515	0.559814625998087
24c9f643cb954dfe45e9ebe816b08cd3	1	0	12	0	Inf	0.020528125	Inf	1	1	-0.12968450598193	0.149455159911959	0.385550291961137	0.559054200602688
ae500bcd78881773dc9a5477a0fb9d8e	1	0	28	0	Inf	0.020528125	Inf	1	1	-0.129512799971705	0.160646942410894	0.420130284046024	0.565743713018329
715b97b31bfe304e76d3b7be2454ca20	1	1	5	30	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.128639174551957	0.190922985878649	0.500454238854778	0.607117872712075
e233f65a0ba0345abc64031ab8e7b31a	3	0	11	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.127994571466423	0.0994685869121558	0.198169636669893	0.519633837387887
d04ba4f3b17850f36c1e5d36582cc0d0	4	1	44	14	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.127958815881624	0.201092915610071	0.524569907465094	0.624610368833506
334797f0eac2c404ef9a0da199c1ed0b	2	1	77	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.127636310835438	0.160945627350373	0.427754552562691	0.565743713018329
6cf554694a2a8b9851dc00fb11c405ec	2	0	34	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.127173765079792	0.12256647849611	0.299460927387105	0.520837225674932
85c868b29de1b7f4cfd88e879b31bf77	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.126936094278223	0.122227262516568	0.299025601672085	0.520837225674932
4f508b9db3c4dd100163039e71a837d9	2	0	16	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.125419419234404	0.140052528359098	0.370510785409018	0.55881045662105
4630988fa9c8c3ef5a861b3cce32d0c5	0	1	0	14	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.125364888570472	0.0990469591841364	0.20561634152567	0.519633837387887
b1f7d12757d946389368d228f7be6085	1	0	25	0	Inf	0.020528125	Inf	1	1	-0.124684490662198	0.155059395577904	0.421334641243031	0.565743713018329
99f4e18a7c990b6d48ff7ca9cc4aa1ef	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.12435167296019	0.112837797927432	0.270444643797052	0.519633837387887
b08ccd28f303c6debf6e8ad3e39bd0a6	2	1	6	3	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.124162529647539	0.144438378690512	0.389996979230077	0.559814625998087
7e077f00e776cc516aff292d2ad9948b	1	0	18	0	Inf	0.020528125	Inf	1	1	-0.123920601549343	0.15029580646594	0.409649057070997	0.564457681665405
89358cd5cf10674681b0976f065efc0d	1	1	3	44	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.123728258489312	0.170066930086475	0.466903271376164	0.58623596831167
5b13321b3c031aa44306246a271b531a	3	0	15	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.123467895067724	0.0945397164375998	0.191556063320975	0.519633837387887
b07e9503737d6933cef61ac887aa12bf	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.12339868982105	0.12540538046798	0.325116314929872	0.530988410710267
b3c73c9d27159c8c1e471f9ee8642dff	3	0	18	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.123017361467785	0.101766915655319	0.226733975375801	0.519633837387887
360959711fd78a186b3f0ecdbeebbe26	1	1	11	28	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.122686147363965	0.275913996839349	0.656570118093057	0.73549822803403
b947bef5d734e990348f58b5a1ff8f48	4	0	10	0	Inf	0.558252575288515	Inf	0.113148289618878	0.637139834057103	-0.122465646215555	0.0781151254852427	0.116937520545614	0.519633837387887
d3a23b9596d992fe8dbe2100cb2d294d	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.121359817822645	0.140614218309783	0.388099354834344	0.559054200602688
57c72734dfbad9bef004637663ac9bb4	0	1	0	13	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.120983362953941	0.0961937908170984	0.208498646590532	0.519633837387887
c4868fc0a982b30bbb51002cf389da24	0	1	0	13	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.120983362953941	0.0961937908170984	0.208498646590532	0.519633837387887
8eb2f4eb67d6575eeca2f5c359b7a004	4	1	20	42	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.120816704444335	0.216993508686763	0.577680714438377	0.66480633038646
dbbb7f80363be1b1d24b5330176748c2	1	1	1	4	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.120766054572838	0.128560146625355	0.347538775587234	0.549486983023059
43b42e41baa97a62db70951b1ffdb043	1	0	17	0	Inf	0.020528125	Inf	1	1	-0.120295254589134	0.146560619219201	0.411766813212166	0.564457681665405
149672463bc525626562d8ab53399680	1	0	17	0	Inf	0.020528125	Inf	1	1	-0.120295254589134	0.146560619219201	0.411766813212166	0.564457681665405
cdf113c900f7d9a56d70f5abeae2baf2	3	1	6	1	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.120010843139801	0.0986930925189063	0.223984757439828	0.519633837387887
258c9bdd1ca406e1b822ccf71f2a235a	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.119215511146743	0.140190820981308	0.395113690097943	0.562236102260992
04f6bd6ca959fc895effba389e83d465	1	0	16	0	Inf	0.020528125	Inf	1	1	-0.118811694574365	0.144574888035648	0.411190530635875	0.564457681665405
0ce5793b8e4266a8dc0fb19d73a2a8ab	1	1	50	3	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.118238137852982	0.203117597242009	0.560488102226524	0.652932532198856
d8397c7fa50f51aaa37f138c36456fe9	2	1	4	21	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.118163498525145	0.171143835268324	0.489921390562471	0.600567199374019
86e5f41684e4875bed55edb6ee0b7a54	2	1	11	61	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.117842026652567	0.177710867502525	0.507259482032567	0.613254000666238
4719e5681ac07ff082171c7af5e0f686	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.117703830025009	0.141094973272359	0.404158694344701	0.564457681665405
6441568eeb7f6e790f8687be306dddb2	2	0	20	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.116694846517721	0.11248078833152	0.299519342158888	0.520837225674932
1b9cebbc4841c2e62e30bee82e0a2e0a	2	1	54	65	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.116374938268336	0.399262231208552	0.770688100737322	0.826409949161304
9c43934dcb1dd09689c5d38eebfca003	0	1	0	3	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.116364024022108	0.114533567270229	0.309638036045513	0.526051452179311
1dbbabcf02f9b747e89aea61833238de	0	1	0	12	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.116318967941738	0.0931772670640943	0.211898485162903	0.519633837387887
06677696a3aa5b3e9d34a16833222325	0	1	0	12	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.116318967941738	0.0931772670640943	0.211898485162903	0.519633837387887
eafa9b149131c4ff3c6e2a7d914efd3f	1	0	15	0	Inf	0.020528125	Inf	1	1	-0.116032183877907	0.141470655713083	0.412110353081123	0.564457681665405
3a54cc826b4ccaca64904b55a29ebdc3	3	1	9	2	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.1159109725212	0.117875800094562	0.325444373433105	0.530988410710267
62062139737a93da2b68094691d4c197	2	0	17	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.115834877461082	0.105288775756241	0.27126085168542	0.519633837387887
d6e048eb367ae5d0811088e5f4ddb713	2	0	27	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.115531405973764	0.112430960716562	0.304149113018122	0.521714326800257
7e2d70794342094a14917a67b85120c9	1	0	27	0	Inf	0.020528125	Inf	1	1	-0.11537276721326	0.147699495687216	0.434725003161993	0.566148867482995
a98a224be05f7ed02596dc72e3b457a0	2	0	11	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.11531654900924	0.115128243208153	0.316519611957229	0.528268546981671
479c1b7c360e715b48849cdea685f7d9	1	0	20	0	Inf	0.020528125	Inf	1	1	-0.115283042451304	0.144225078719056	0.424100654305512	0.565743713018329
20964ce9f1615445ed7ae2aabb6005ba	1	0	20	0	Inf	0.020528125	Inf	1	1	-0.115283042451304	0.144225078719056	0.424100654305512	0.565743713018329
a362544ccd4b2230e4d22b5a0c78527b	3	1	29	6	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.115223726096746	0.156629481793702	0.461946648886942	0.582854988421317
2d7de78e51254aff40f88110e7df32a2	2	0	11	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.11509239429968	0.107366983931888	0.283741001746469	0.519633837387887
0b8c29f93bb498a1cc2bd6ca067ede80	1	0	15	0	Inf	0.020528125	Inf	1	1	-0.114915062785295	0.140535410094223	0.41353152622462	0.564457681665405
0f33f4e1c65f7a8fd4b61e0a3f00f8e1	0	2	0	3	0	0	4.19185513437601	0.19047619047619	0.728820598006644	0.114736424334287	0.0786718125805914	0.144725233420045	0.519633837387887
b96519bf700298012bf0e40c27b79b8a	4	1	29	23	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	-0.114234268435258	0.174529047441986	0.512771250785193	0.616251118783531
d24c0adb1e00fd339a5892783838c2b7	1	1	290	3	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.113767833485764	0.305243208141715	0.709362738698367	0.776464619386051
8fe2d46c5302333915e18563fe444eb3	2	0	11	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.113470723589166	0.118376002641557	0.337779504275808	0.540549875383627
ae832a496c30fdce0fa1cca6aa6a5506	1	1	12	11	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.112824366057783	0.261736541515899	0.666424153963476	0.741890046496434
f0f668e5f79443a7d1e7a0065091c95e	1	0	25	0	Inf	0.020528125	Inf	1	1	-0.112248455390582	0.144015319433375	0.435732202625618	0.566148867482995
5affc651b2e98ca7369c87a8b2f887a7	0	1	0	11	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.11133264349598	0.0899787168101688	0.215967573159267	0.519633837387887
272f2defd7eadd7131c7a8ca0109f5a6	0	1	0	11	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.11133264349598	0.0899787168101688	0.215967573159267	0.519633837387887
36c76b3311b63282869a351614ea63cc	0	1	0	11	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.11133264349598	0.0899787168101688	0.215967573159267	0.519633837387887
15fb696f0471011b9b3c29bc3b467b9c	1	0	49	0	Inf	0.020528125	Inf	1	1	-0.11093371244471	0.149580764762992	0.458311015758166	0.582854988421317
83c65c0ecd6344dfc093ee09912fc7f0	1	0	18	0	Inf	0.020528125	Inf	1	1	-0.110899166930583	0.139196771517533	0.425620697236756	0.565743713018329
c40228e75ffd51864b395b4b36649eb2	1	0	7	0	Inf	0.020528125	Inf	1	1	-0.110828683330247	0.128012525218292	0.38661939165232	0.559054200602688
2947f6570bae2386e5baa76db11eeec6	2	0	6	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.110784377186401	0.0982555446359687	0.2595257621245	0.519633837387887
11b8a65a568b5b36adc95bd47fcf9a79	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.110449526896525	0.133163469440568	0.406862191690747	0.564457681665405
a818134a0b2a8d1545b8c12be64133c0	2	0	9	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.110305447156423	0.113570342571432	0.331422696355893	0.536080029589486
368b64a2d1b2f5a196c5cbc46c1a889e	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.109924175409474	0.134671848133905	0.414364470966152	0.564457681665405
0f72cf1510355ddc43decaaf91e4ae79	1	1	4	18	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.109001198075082	0.112857008941849	0.334126978665457	0.537975089502639
1ccaa36a392199d8d76337276fb029c6	3	0	10	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.108992969312118	0.0856509069292549	0.203186444276694	0.519633837387887
86ca7f392a8f3f80ecc30b3ca543c9b0	2	1	7	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.108916789051173	0.138636665189899	0.432085696388492	0.565903281464032
6a0c1cd70d6ec10af406a2e32c17bac0	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.108834560648885	0.133755314431275	0.415825996536413	0.565716762729772
40a85c29f152958ce896fbeb6bd96b7e	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.108795329153397	0.131807365877883	0.409137949735541	0.564457681665405
d5fbe108312b59f1315d326265673ef3	1	1	1	10	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.108597490437307	0.122400909228233	0.374956263589052	0.55881045662105
e8bae8570062b03d1646e0bb1f4f40c5	1	1	3	22	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.107270877119218	0.127557900233406	0.400371286248808	0.564457681665405
a8e09a8a698d69d6eaf781971ca9cb22	0	1	0	2	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.10715021392152	0.109257842350998	0.326735972695778	0.530988410710267
e03656c9dff650f86b7021b930e92b52	0	1	0	2	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.10715021392152	0.109257842350998	0.326735972695778	0.530988410710267
81b4adfc44ee798700bbf8396c33a7b9	0	1	0	2	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.10715021392152	0.109257842350998	0.326735972695778	0.530988410710267
285b880884becb06e6b7b5b675598bb6	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.106988084236987	0.129228381502688	0.407727541712985	0.564457681665405
8ce7a03f9ac784aeaa76803be896bb83	0	1	0	10	0	0	31.2002778896625	0.444444444444444	0.814690026954178	0.10597663518365	0.0865764999972257	0.220921731637431	0.519633837387887
89b20ff38a8a86024c908d14ddaa94c4	1	0	12	0	Inf	0.020528125	Inf	1	1	-0.105469651236689	0.130018359851385	0.417256311712217	0.565743713018329
f4b5dfc008732ae4551726f5d3573ad2	3	1	61	42	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.104963322983565	0.22773931708457	0.644875796590692	0.724711007267875
665637880a3b75c1d8d813c0bfed3188	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.10473806629525	0.127381078398895	0.410939207801377	0.564457681665405
9d6cd2d00b95984c031d4f2367acad7a	1	1	2	19	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.103979332752445	0.17640833353251	0.555576777429654	0.650024829592695
e9226299cb2da0174e614e2e3d6555d8	3	0	15	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.103509796000575	0.0811841741032273	0.20230935526389	0.519633837387887
2b941db31a1a44a8dde1f4e5b6fd1fdc	3	0	9	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.103436007588237	0.0844933404627613	0.220880091419005	0.519633837387887
58f9bd4d67d460eefcc6cc28028c9539	1	0	15	0	Inf	0.020528125	Inf	1	1	-0.10340939336162	0.130647411165479	0.42864349203512	0.565743713018329
c7d7d8cd54634b859dc6a3ab68494835	2	0	7	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.103273762615626	0.102476413276474	0.313559701159147	0.526051452179311
02eec030971d731a0e4eaab695dc95c2	1	2	2	6	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.101250692397473	0.0945611454127915	0.284284965130059	0.519633837387887
2c003daf0ce04f5b068b137c97fa1cbc	2	0	13	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.101003162533328	0.0938974693029087	0.28207262131349	0.519633837387887
6fa69cbf043afe1335d12ccb0eb880e6	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.100610227058254	0.127467418226054	0.429935797991575	0.565743713018329
1a8a66b433530557ea9f0aa081a916b1	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.100610227058254	0.127467418226054	0.429935797991575	0.565743713018329
cc059b41844f0cf32adfd78e9bce2c0f	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.100610227058254	0.127467418226054	0.429935797991575	0.565743713018329
8ec7bc77e492531dd2057cbb7f16f085	2	1	31	16	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.10032325419913	0.209956235236874	0.632771660096326	0.71569125465245
527d89894cfdaed6c22e642444c7086b	2	0	7	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.10030207831109	0.0971443541208039	0.301835380227105	0.521714326800257
b572a9a07d2840c8d1ca7675e4ec6d8a	1	1	5	67	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0996179937306772	0.270345881714672	0.712512754286287	0.776683157622629
81c2a0025909f64376ec3e984a4b2faf	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.098949508529812	0.12254882271193	0.419419199439334	0.565743713018329
7ff385416c8109f5c0bd3abd7bee5d77	2	1	13	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0988322742023559	0.140322870749444	0.481233203868907	0.596865210452248
287f93bb305ff107faf19c94991a6eca	1	2	17	17	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.0985622219611009	0.200421411198435	0.622878473480612	0.707541566963413
78706a1eaaef0374f41cb0ccdcceff9c	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.0979129913493022	0.121671497893577	0.420974142963378	0.565743713018329
479177c8ebee7e13fe9fc555ce8f4321	2	0	7	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0977950665011634	0.091991150637517	0.287740181820904	0.519633837387887
07a07ea81b90890cf9ecc3f047cf5d57	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0976268902879832	0.124088393457671	0.431426592168773	0.565743713018329
563f49125b6de183d1310060c6dc0fa4	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0976268902879832	0.124088393457671	0.431426592168773	0.565743713018329
1ba4d357b6973e2bf09beb30d03abb2b	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0976268902879832	0.124088393457671	0.431426592168773	0.565743713018329
3c6330e7e387c98b47a658e9ca1ccb46	1	1	13	1	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0975668062891219	0.142106108956862	0.492349236210043	0.602841564801367
884f6fb7eba2a2df2b928329d03dafee	1	0	49	0	Inf	0.020528125	Inf	1	1	-0.0971249640946697	0.135438226716256	0.473302320378784	0.591352183259777
af130e45457d33112159066964ac0197	1	0	49	0	Inf	0.020528125	Inf	1	1	-0.0971249640946697	0.135438226716256	0.473302320378784	0.591352183259777
fe1413a48ad7186ec58c7636987a8925	1	0	17	0	Inf	0.020528125	Inf	1	1	-0.0968976992067576	0.126049660656079	0.442055761690018	0.569938441004167
4932da2420b87310a995f1952428b5f6	2	0	6	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0967115131970417	0.0892424859027207	0.278500662410838	0.519633837387887
95395fce75c29ca7486fe800a5edae8b	2	0	5	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0961766954895039	0.0877664825416337	0.27315541677642	0.519633837387887
4d4308042b997bc8f98c6e772796d1a3	1	0	2	0	Inf	0.020528125	Inf	1	1	-0.0956287408901655	0.102354901956989	0.350156439660557	0.551968160123603
b647a155923cc0db970932d83e3ec442	2	0	11	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0955965360634816	0.089407465643806	0.284969109442085	0.519633837387887
e4ac2e4c483563ee613075344d249abb	2	1	8	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0951624086959829	0.116307356275842	0.413244321531046	0.564457681665405
9d1e8d9c258e3dab24a1fe8f80c5657e	1	0	16	0	Inf	0.020528125	Inf	1	1	-0.0945380228021651	0.12331201341468	0.443285454114352	0.569938441004167
01ca04338032e01c209c8ed25043e22e	1	0	16	0	Inf	0.020528125	Inf	1	1	-0.0945380228021651	0.12331201341468	0.443285454114352	0.569938441004167
0f6ec32b30250edd63747dd3ff714ea5	2	0	28	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0941425404454936	0.106880643847971	0.378415598696685	0.55881045662105
944c0983be4da13b9caff59fd9873beb	3	1	186	109	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.094059393016419	0.311584830978518	0.762748034092599	0.821240981492338
d6053907c1f01d3f6ec2c2f1cca73801	1	0	6	0	Inf	0.020528125	Inf	1	1	-0.0930200507033483	0.112383804516494	0.407840541600438	0.564457681665405
3d00b9abbe20692cd4475c080390297b	3	1	10	151	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	0.0927335416828492	0.237091068848997	0.695700797711965	0.764689916482985
ebc16b045b331039b22596478e021d28	1	1	2	7	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.092455003616307	0.151480768993956	0.541635594683474	0.636542724555466
9116bdc5e8cb3f204dbd4fd7b43d0696	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0911775197879681	0.0873054099465711	0.296322878926078	0.520046652515267
00c3f30ddc9c855ff73ddfda0c02214b	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.090997991285995	0.116622476491355	0.435227064669337	0.566148867482995
024679ddcd8ba80585cee45005086a2d	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.090997991285995	0.116622476491355	0.435227064669337	0.566148867482995
1a48eb2ce7bf5f47736a525c2bdf0676	1	0	11	0	Inf	0.020528125	Inf	1	1	-0.090997991285995	0.116622476491355	0.435227064669337	0.566148867482995
7ee212ca806eb441017dd006d0765876	1	0	14	0	Inf	0.020528125	Inf	1	1	-0.0894000236628188	0.117378129399825	0.446274156056377	0.573081324789469
c301ad1a50e67bc4f6e5a0c47adb70d8	2	0	18	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0892120880140373	0.092519565453272	0.334920076391167	0.538428764030381
9273c9c12b7b8982706b3de380ecb68f	2	0	6	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0888205849611717	0.0836605215372764	0.288381619909014	0.519633837387887
387dea43e6443f841dcec57e91e5df53	1	2	2	5	0.378757870335378	0.00594482380456019	7.9561952105911	0.574229691876751	0.921743697478992	0.0885987136120983	0.113200465658308	0.433820377898906	0.566148867482995
f4b5ab49d7f44360f6bb148b5218d458	1	1	8	7	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0884037896388451	0.125696974198469	0.481863320066353	0.59694361885867
68c93c467f6565cd8390a35df4bdfb7b	2	0	20	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0874363152241563	0.0924411687530909	0.34422048696349	0.546703126353778
6005f3e1512e7ba944486d983d48a7ef	1	0	10	0	Inf	0.020528125	Inf	1	1	-0.0872808723149429	0.112464866972086	0.437706275158099	0.566918459706615
4bdd501cc61750fa0aaffa584a32106d	1	0	37	0	Inf	0.020528125	Inf	1	1	-0.0872707249765458	0.123034239024942	0.478125523837437	0.596506179456001
05bd3290ebc06d61571968595d63cd50	4	1	19	252	3.62844445846106	0.311188727618453	196.538768009095	0.354893472540531	0.814690026954178	0.0866608776403022	0.258114498510351	0.737062510075473	0.799306717929427
75b6c8b68f39e586ab37f7d0f5953911	1	0	13	0	Inf	0.020528125	Inf	1	1	-0.0865862275671964	0.114145863200361	0.448117163035799	0.574047898633451
a8cdfa1975cd4c5a42f0466246639f3f	2	1	63	14	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0865146057850783	0.223989149792618	0.699315505084918	0.767061694640019
c6a559bc839cad4bee9a56fc6906297e	1	0	35	0	Inf	0.020528125	Inf	1	1	-0.0853532020811723	0.120637403059353	0.479244280930463	0.596506179456001
a9ccee7ec7f52cc52edef66c8044299b	1	1	5	2	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	-0.0852594291111714	0.135219358892157	0.528349976787381	0.627937387761977
a2a727fea4bbebe7941feb71bdd2e7aa	2	0	7	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0850600992731576	0.0826612775653719	0.303470325441461	0.521714326800257
81a724a1bdb05dab9792207e216121dd	3	1	45	51	2.58199007800764	0.184081570258213	147.939764700437	0.612936083524319	0.939478451166095	-0.0840789333544971	0.29937505493276	0.778826863134235	0.830065472550961
f56c20df45936cd11f3d13c63e1707c7	1	0	12	0	Inf	0.020528125	Inf	1	1	-0.0835795370909916	0.110707166042126	0.450272684919861	0.576108307679969
6e0c0a0d9223722d325e5d8143bbbc6c	1	1	3	15	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0835288900940337	0.113565662814572	0.462027829312393	0.582854988421317
b7fb6853253b2e65e675abf89bbb0435	1	1	2	25	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0830837206535984	0.191085118955138	0.663707943283502	0.741890046496434
99290cd2d6ad0c9e43727b03a6fcc046	1	1	1	11	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0823062432724505	0.0953221350198074	0.387888105123389	0.559054200602688
75be3651b9a4e2f18ab37f794a47e4db	2	1	6	22	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0821164169280909	0.176089512900751	0.640976892512278	0.72264311329275
fda2dcb07f1129ec07c1e1167a463490	2	1	8	2	1.64402933195971	0.0782800612096576	104.715696814652	1	1	-0.0820251555122806	0.112793956170241	0.467095894979574	0.58623596831167
ed99a8e333efd95bedac8906c70761a8	3	0	9	0	Inf	0.338151190477249	Inf	0.238095238095238	0.728820598006644	-0.0805824892450143	0.0660753052295286	0.222633497137617	0.519633837387887
29ddb51a018801e92e6c4ea373b92f34	2	0	10	0	Inf	0.150667892355685	Inf	0.492063492063492	0.814690026954178	-0.0804646952809526	0.0795412166165377	0.311724531744168	0.526051452179311
bdf196996131af1ac43d6eed1e4391e4	1	0	30	0	Inf	0.020528125	Inf	1	1	-0.0800967051653662	0.114100354006719	0.482688692030066	0.597229251287354
e858ec6e2df15c0b2ba355286e47b2c0	1	0	21	0	Inf	0.020528125	Inf	1	1	-0.0799967085804544	0.111582669798099	0.473418699418796	0.591352183259777
fdb6797e6c23f63c4458fa14e75cadd9	2	1	121	290	1.64402933195971	0.0782800612096576	104.715696814652	1	1	0.0794560190765516	0.372602285321851	0.831134939483926	0.87343821484688
4bf9663d6c888e28e4d50d86c810758a	1	1	1	9	0.794724073103939	0.00956924039650944	66.0227744062347	1	1	0.0793003260039396	0.0856374199916784	0.35444552455992	0.556231203221454
c4646f7b3fb00b2ad26da9eda9a4aa60	1	0	29	0	Inf	0.020528125	Inf	1	1	-0.0789538294740339	0.112686128335208	0.483519839993699	0.597229251287354
