metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
comparison	0131c4e6bf76e602a8f39e9c4a5db425	Y	-0.00344588493477613	0.00267438620636416	36	2	0.206279268103695	0.473455083560955
comparison	9fa0243d6800c61cf5c2098369bf15a3	Y	-0.00109509474914442	0.00122794890899607	36	1	0.378764066848759	0.473455083560955
comparison	f6e2bf3869898bd905df30099e4bec71	Y	0.0426200137105977	0.0319495273854641	36	11	0.191077749451307	0.473455083560955
comparison	c2929d9d6596f1fb4485addbfaaede33	Y	-0.0121423534983658	0.00905829990275947	36	5	0.188982295624994	0.473455083560955
comparison	bda5c4db5cd56437531eeb510ceda8e3	Y	-0.00831957143686421	0.00400787823042874	36	5	0.0455442478385232	0.473455083560955
comparison	6b8232d2924c9280c58bd6737440dc38	Y	-0.00346549075552244	0.00388591543855401	36	1	0.37876406684876	0.473455083560955
comparison	e3fe2a8c171461adc45acf08d6ebe021	Y	-0.00299215797050063	0.00239956730733839	36	2	0.220935092920648	0.473455083560955
comparison	cd5d02a681034c35541c5eb5f6d8bc5e	Y	-0.00506736730907011	0.00507768444384423	36	4	0.325344710791188	0.473455083560955
comparison	0fd2d12445afdd1184160a25a2bfb995	Y	-0.0297712434264503	0.0171490754871164	36	4	0.0916146989478135	0.473455083560955
comparison	a29971905462fa50ca51d0d479667bc4	Y	-0.0234153774261172	0.0110951369302935	36	5	0.0422566302347019	0.473455083560955
comparison	b0347994850b9876d953d49820212bad	Y	-0.021127260901438	0.0114710425393703	36	4	0.0742429600878276	0.473455083560955
comparison	a1bc996afbfa3f6311d198cad6c46107	Y	-0.0151910780196425	0.0129441653489095	36	6	0.248717130850165	0.473455083560955
comparison	87a38137790e7828f52e696971ca2288	Y	-0.0162305052627059	0.00818014901866115	36	5	0.0553605989301982	0.473455083560955
comparison	97ed9c32c0b6f04cf476f12dc0f30afc	Y	-0.0304734677215268	0.0156426846153671	36	5	0.059697110245396	0.473455083560955
comparison	1a639596eafe06496cbdc0587612ef7a	Y	-0.00465243269311204	0.00521685420749939	36	1	0.378764066848759	0.473455083560955
comparison	8f93150c99bb01d48c0b3e718ff7a366	Y	-0.0162997818035978	0.00986964508736634	36	6	0.107843085711123	0.473455083560955
comparison	15fb696f0471011b9b3c29bc3b467b9c	Y	-0.00268349700379924	0.00300905215798356	36	1	0.37876406684876	0.473455083560955
comparison	8c6f91ecbec1d466c51859ce9fbe0f78	Y	-0.0144136538778615	0.0083106346394409	36	4	0.0919131651597544	0.473455083560955
